,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
128,"Godzilla (feat. Juice WRLD)",Eminem,41650,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
129,Weekend,LIZOT,41367,https://open.spotify.com/track/4KPYXZUCKYLEEcGmKN4Exs
130,Señorita,"Shawn Mendes",41344,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
131,SICKO,"Felix Jaehn",40962,https://open.spotify.com/track/2vDxrqUKTkgSxn7x3JYms9
132,Cappuccino,Sinan-G,40869,https://open.spotify.com/track/5j5f4nqHMuLHDXp7vYC31G
133,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",40632,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
134,Shakira,Kalazh44,40542,https://open.spotify.com/track/17tgK6f93CECWj0EC70RfQ
135,"Fighting Demons","Juice WRLD",40471,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
136,Monster,LUM!X,40327,https://open.spotify.com/track/0YU17F0BlVXvmx5ytsR43w
137,"Can't Die","Juice WRLD",40093,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
138,"Life Is Good (feat. Drake)",Future,39815,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
139,Physical,"Dua Lipa",39706,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
140,Maison,Luciano,39671,https://open.spotify.com/track/78YdCUtMzJEPdWeFEtTnIO
141,"SICKO MODE","Travis Scott",39545,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
142,SINALOA,Fard,39290,https://open.spotify.com/track/5t3TC43DVZko3bZEikzttd
143,Pablo,"Milan Stankovic",39239,https://open.spotify.com/track/53NPTTKZlpBmkMa9BIbPWK
144,"Honda Civic","The Cratez",38787,https://open.spotify.com/track/7nkN1tnFIZIIS4P5q4Krmb
145,"hot girl bummer",blackbear,38564,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
146,"How You Like That",BLACKPINK,38435,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
147,"Still Be Friends (feat. Tory Lanez & Tyga)",G-Eazy,38429,https://open.spotify.com/track/0JjM9bKm4wrwohMslcm892
148,"Wieder Lila",Samra,38314,https://open.spotify.com/track/2kkcJ8tSDV42LdWcPjy6We
149,"Sunday Best",Surfaces,38069,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
150,"Late Night",Luciano,37570,https://open.spotify.com/track/33jaF6gknsRif8HzH1RMAB
151,"In My Mind",Dynoro,37442,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
152,Together,Sia,37398,https://open.spotify.com/track/5id3Rqn7SPj1LX4FfY4nGz
153,Light,Jerome,37308,https://open.spotify.com/track/1lht8jb3c6rEiVaqX94enH
154,Secrets,Regard,37277,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
