,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
72,"Got It On Me","Pop Smoke",75010,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
73,"GO (feat. Juice WRLD)","The Kid LAROI",74483,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
74,"Say So","Doja Cat",74063,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
75,"After Party","Don Toliver",72906,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
76,"Magic In The Hamptons (feat. Lil Yachty)","Social House",71259,https://open.spotify.com/track/2Yer0p7uB2lVBUAtANuuQp
77,"Break Up Song","Little Mix",69966,https://open.spotify.com/track/3fEoJxnPpfIHwFHKiFtqbA
78,"Pour the Milk","Robbie Doherty",68912,https://open.spotify.com/track/3239OdTeQMBphegyNvF8F3
79,Bruises,"Lewis Capaldi",68322,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
80,"Anxiety - Intro","Juice WRLD",68177,https://open.spotify.com/track/0YevRlTDW9tyIwViCyke8Q
81,"No Judgement","Niall Horan",67898,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
82,"Rags2Riches (feat. ATR Son Son)","Rod Wave",67638,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
83,"Intentions (feat. Quavo)","Justin Bieber",67514,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
84,"Black And White","Niall Horan",67124,https://open.spotify.com/track/7rpNuuoMbid56XkDsx2FjE
85,"Tequila - Jax Jones & Martin Solveig Present Europa","Jax Jones",66613,https://open.spotify.com/track/6fU55C7VdMSSkJ0ZGmX2Kg
86,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)","Ty Dolla $ign",66326,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO
87,"3 Nights","Dominic Fike",66263,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
88,Boyfriend,Mabel,66133,https://open.spotify.com/track/4ZL0v0iE9Kvr5hktFJIjY4
89,Shallow,"Lady Gaga",65983,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
90,goosebumps,"Travis Scott",65349,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
91,"WHATS POPPIN","Jack Harlow",64119,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
92,"I Dunno (feat. Dutchavelli & Stormzy)","Tion Wayne",63897,https://open.spotify.com/track/3B0WbRucJ6ZIla2G9IVt2E
93,"Sunday Best",Surfaces,63609,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
94,"Mr. Brightside","The Killers",63403,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
95,"Life Is Good (feat. Drake)",Future,63027,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
96,"THE SCOTTS","THE SCOTTS",63004,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
97,"Some Say - Felix Jaehn Remix",Nea,62421,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
98,"TKN (feat. Travis Scott)",ROSALÍA,62110,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
99,"Ride It",Regard,61905,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
100,"Are You Bored Yet? (feat. Clairo)",Wallows,61851,https://open.spotify.com/track/57RA3JGafJm5zRtKJiKPIm
101,"Wait a Minute!",WILLOW,61849,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh
102,"bad guy","Billie Eilish",61455,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
103,"Lose Somebody",Kygo,61427,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
104,"Know Your Worth",Khalid,61182,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
105,"Godzilla (feat. Juice WRLD)",Eminem,60562,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
106,"Midnight (The Hanging Tree)",HOSH,60110,https://open.spotify.com/track/38MbUy2C0FLv6exayPlImu
107,"Go Crazy","Chris Brown",59949,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
108,Physical,"Dua Lipa",59622,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
109,July,"Noah Cyrus",59578,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
110,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",59358,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
111,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,58543,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
112,"Location (feat. Burna Boy)",Dave,57952,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
113,"everything i wanted","Billie Eilish",57778,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
114,"Hold Me While You Wait","Lewis Capaldi",57574,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
115,"Dreams - 2004 Remaster","Fleetwood Mac",57028,https://open.spotify.com/track/0ofHAoxe9vBkTCp2UQIavz
116,"Post Malone (feat. RANI)","Sam Feldt",56984,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
117,"Ladbroke Grove","AJ Tracey",56857,https://open.spotify.com/track/7b4ky1LlQLFhXHmhZkFgqV
