,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
101,"Break My Heart","Dua Lipa",36410,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
102,Keii,"Anuel AA",36257,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
103,"BAD CON NICKY","Bad Bunny",36141,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI
104,Hongos,"Ricardo Arjona",35839,https://open.spotify.com/track/5uHpmDnCSxSpjQGxhXhA13
105,"Loco - Remix",Farruko,35821,https://open.spotify.com/track/6nGM44ZP7vSo0istUW2MOq
106,Confía,Sech,34806,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq
107,Follow,"KAROL G",34367,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
108,Detente,"Mike Bahía",34344,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX
109,"Me Rehúso","Danny Ocean",34054,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
110,"Fuentes de Ortiz","Ed Maverick",33998,https://open.spotify.com/track/0akyEssGRVHstqCSWXusJL
111,Muévelo,"Nicky Jam",33892,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
112,"La player (Bandolera)","Zion & Lennox",33863,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
113,"Otro Trago",Sech,33817,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
114,"La Mejor Versión de Mi - Remix","Natti Natasha",33561,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ
115,"La Cama - Remix",Lunay,33185,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
116,"El Mismo Aire",Camilo,33140,https://open.spotify.com/track/3a29UVSEIj6x3YcfKs2rdi
117,"Palabra de Hombre","El Fantasma",33069,https://open.spotify.com/track/4UiaP0wBuy9N9voD91OZOg
118,Blanco,"J Balvin",32969,https://open.spotify.com/track/5pXy29xzxR3aTB0SYRI590
119,Circles,"Post Malone",32948,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
120,"Simplemente Gracias","Calibre 50",32884,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5
121,MAMACITA,"Black Eyed Peas",32875,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
122,"Fantasias - Remix","Rauw Alejandro",32790,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
123,"La Playa - Remix","Myke Towers",32736,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7
124,Mejor,Dalex,32619,https://open.spotify.com/track/6C1jKbkCUgFws7M0M4oGCB
125,Narcos,"Anuel AA",32398,https://open.spotify.com/track/7mcdgAXmb35dakBnfDIv3q
126,"Whine Up","Nicky Jam",32305,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
127,"ROCKSTAR (feat. Roddy Ricch)",DaBaby,32286,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
128,"Tal Vez","Paulo Londra",32202,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
129,Negro,"J Balvin",32136,https://open.spotify.com/track/2hsA9YWuF3C9Gosi4dpjJN
130,Medusa,"Jhay Cortez",31578,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
131,"La Mujer Perfecta",KURT,31359,https://open.spotify.com/track/5XR1WyZ0uOSHRNhP85QxT4
132,"No Te Vayas",Camilo,31309,https://open.spotify.com/track/1q1sjzJpUYEkTbA9Uz0qrU
133,"En Peligro de Extinción","La Adictiva Banda San José de Mesillas",31053,https://open.spotify.com/track/45sVRPegWSGpIcsrDoaaCY
134,"La Bella y la Bestia",Reik,30943,https://open.spotify.com/track/0G0p7mc4wEaQTsUpzEmkEs
135,"ily (i love you baby) (feat. Emilee)","Surf Mesa",30886,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
136,Indeciso,Reik,30647,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
137,"A Mí","Rels B",30542,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
138,"Cuerpo en Venta",Noriel,30533,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
139,Aventura,Lunay,30490,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
140,"Que Mas Pues - Remix","Justin Quiles",30480,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
141,"Verte Ir","DJ Luian",30397,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
142,"La Boca","Mau y Ricky",30314,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
143,Señorita,"Shawn Mendes",30134,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
144,Loco,Beéle,30053,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
145,"Nunca Es Suficiente","Los Angeles Azules",30022,https://open.spotify.com/track/63USmok1OioBzKuWGW9wAg
146,"El Amor de Mi Vida","La Adictiva Banda San José de Mesillas",29725,https://open.spotify.com/track/2xxq5LXFBFyawPChsOOWVu
147,"Savage Love (Laxed - Siren Beat)","Jawsh 685",29650,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
148,"Ella Quiere Beber - Remix","Anuel AA",28916,https://open.spotify.com/track/3f5lA8nnc4YYF1qf78WpHw
149,Procura,"ChiChi Peralta",28764,https://open.spotify.com/track/2q9udNV9NK0BL3q9p6TLxf
150,"Que Tire Pa Lante","Daddy Yankee",28525,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
151,"How You Like That",BLACKPINK,28474,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
152,Memories,"Maroon 5",28362,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
153,Escondidos,"La Adictiva Banda San José de Mesillas",28306,https://open.spotify.com/track/61EYS0IsjrEEfaIKdayWpO
154,"MÁS DE UNA CITA","Bad Bunny",28220,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL
155,"Los Besos",Greeicy,28120,https://open.spotify.com/track/6QSu3mgC8kUYtEDoBBQcJG
156,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",27901,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
157,"Say So","Doja Cat",27899,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
158,"Que Mal Te Fue","Natti Natasha",27781,https://open.spotify.com/track/2btKz4s1XrMn5VHe7xZJpi
159,"Ya Me Enteré","Chayín Rubio",27747,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs
160,"Un Año","Sebastian Yatra",27703,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
161,"Adan y Eva","Paulo Londra",27647,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
162,Girl,"Myke Towers",27645,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
163,"Rain On Me (with Ariana Grande)","Lady Gaga",27584,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
164,"Nena Maldición (feat. Lenny Tavárez)","Paulo Londra",27561,https://open.spotify.com/track/77dMSg2VHi2wwXjXNrmcrZ
165,"Adiós Amor","Christian Nodal",27555,https://open.spotify.com/track/63bmZnBN1CiJ9sA4qTEe8y
166,"Los Consejos",Greeicy,27517,https://open.spotify.com/track/17A6MT3U1YKYsYpn3tOEpA
167,Falling,"Trevor Daniel",27446,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
168,Cuaderno,Dalex,27407,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
169,"Bajo La Mesa",Morat,27377,https://open.spotify.com/track/7BEPdOI0neT6p7PnLViqmH
170,"UN PESO","J Balvin",27348,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa
171,"Pero Ya No","Bad Bunny",27284,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
172,"Someone You Loved","Lewis Capaldi",27237,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
173,"Lamento Boliviano","Los Enanitos Verdes",27037,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
174,"Me Dediqué a Perderte","Alejandro Fernández",26925,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
175,"Toda Remix - Remix","Alex Rose",26832,https://open.spotify.com/track/47ZS1OjnJpJVfGN9yHXfMn
176,"Adore You","Harry Styles",26740,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
177,"Fútbol & Rumba (feat. Enrique Iglesias)","Anuel AA",26573,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM
178,"Yo Ya No Vuelvo Contigo - En Vivo","Lenin Ramírez",26286,https://open.spotify.com/track/4dKY6JFNvj2yWzENIL1P6s
179,"Ya Me Enteré",Reik,26267,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja
180,"Si Te Falta Alguien","Christian Nodal",26189,https://open.spotify.com/track/5KcuLISuSBnMFAPVhFnHr5
181,"El Color de Tus Ojos","Banda MS de Sergio Lizárraga",26187,https://open.spotify.com/track/1l77YWrGUp3qX3NS1rz7lq
182,"Con Altura",ROSALÍA,26044,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
183,Believer,"Imagine Dragons",26016,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
184,"Calma - Remix","Pedro Capó",25963,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4
185,"Me Gusta",Shakira,25922,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
186,"No Elegi Conocerte","Banda MS de Sergio Lizárraga",25547,https://open.spotify.com/track/7EY91l11hOnYIytcxFgvDN
187,BENDICIONES,"Bad Bunny",25538,https://open.spotify.com/track/2CoMYp2uIKsT09nreEZnZn
188,"Another One Bites The Dust - Remastered 2011",Queen,25488,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
189,"Por Mi No Te Detengas","Banda MS de Sergio Lizárraga",25286,https://open.spotify.com/track/3mV5TTtHnXUeOzRkyFKsVl
190,Cedí,"La Arrolladora Banda El Limón De Rene Camacho",25266,https://open.spotify.com/track/3f0pjEFyDTp9gMvBQ3XjFz
191,Probablemente,"Christian Nodal",25115,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
192,"Get You The Moon (feat. Snøw)",Kina,25057,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
193,"El Güero (Feat. Marca MP)","Grupo Firme",25035,https://open.spotify.com/track/2MeEuwplwbbjZ7hxRI6viw
194,Bichiyal,"Bad Bunny",24839,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
195,"Amor del Bueno","Reyli Barba",24826,https://open.spotify.com/track/2G74yhtIMW8tJY5I83dS4Z
196,Djadja,"Aya Nakamura",24825,https://open.spotify.com/track/7sKDftgGirHWTVFMtJoDoh
197,"Ты мой кайф","Dzharo & Khanza",24649,https://open.spotify.com/track/2MHSX5b2U5DEeebmpuX8Ha
198,"La Bebe - Remix","Anuel AA",24627,https://open.spotify.com/track/3DyiAk1BzIF8rq9rimypG4
199,"Tócame (feat. Arcangel & De La Ghetto)",Anitta,24578,https://open.spotify.com/track/4cno0k9jDEFpLAQyHNjqVx
200,"Creo En Ti","Julio Melgar",24548,https://open.spotify.com/track/0vaqXI37M1v9RfiP1BI0t7
