,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
164,Dior,"Pop Smoke",11119,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
165,"Blinky Blinky","Porsche Boy",11084,https://open.spotify.com/track/0rzcwLKiPpqqyWz3IPs1yv
166,"Next To Me","Imagine Dragons",11082,https://open.spotify.com/track/31VOknKjFrEX47bZXzqcoF
167,Skechers,DripReport,11073,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
168,"SPIRIT ANIMAL","Majk Spirit",11066,https://open.spotify.com/track/00T2QquCO91F0qF41taA32
169,Schíza,Separ,11007,https://open.spotify.com/track/4Pbhkf4ZWXtSmuxBLrPmXx
170,MINDSET,"Majk Spirit",10993,https://open.spotify.com/track/0RNJBIpAYHjzFkGOvbVczM
171,"Fighting Demons","Juice WRLD",10904,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
172,"Turn Me On (feat. Vula)",Riton,10860,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
173,"So Mnou",Separ,10815,https://open.spotify.com/track/5b6KWX3YFbaCsNW15v1yfO
174,Vertigo,Saul,10815,https://open.spotify.com/track/32UH8VJkl6YPcZ2m3Fo7Yi
175,"WHATS POPPIN","Jack Harlow",10807,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
176,"lovely (with Khalid)","Billie Eilish",10715,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
177,Takeaway,"The Chainsmokers",10687,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
178,Believer,"Imagine Dragons",10659,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
179,Mesiac,Kontrafakt,10560,https://open.spotify.com/track/2GZfh53BROz0E21nbbBDdZ
180,"Stay High","Juice WRLD",10544,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
181,"Sweet but Psycho","Ava Max",10513,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
182,"All Around The World (La La La)",R3HAB,10380,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
183,"If the World Was Ending - feat. Julia Michaels","JP Saxe",10356,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
184,"F4CK EM ALL","Majk Spirit",10350,https://open.spotify.com/track/2CQDFCvkJBPBWbsKFoYIqk
185,Nezastaviteľný,Rytmus,10312,https://open.spotify.com/track/2EeqXnFIGvIShtwt7VdnWA
186,"Nejsom Tvoj Hrdina",Nerieš,10308,https://open.spotify.com/track/1BQi3LONC6ZTdJ0fJ12MBa
187,"Screw Juice","Juice WRLD",10265,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
188,"For The Night (feat. Lil Baby & DaBaby)","Pop Smoke",10258,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S
189,"Don't Call Me Up",Mabel,10218,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
190,"Man Of The Year","Juice WRLD",10209,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
191,"I Want It","Juice WRLD",10200,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
192,"Wash Us In The Blood","Kanye West",10198,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
193,Lalala,Y2K,10140,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
194,Ritual,Tiësto,10114,https://open.spotify.com/track/0FEk8LwY8h4rAR63ggfhV0
195,"Rescue Me",OneRepublic,10101,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
196,"Can't Die","Juice WRLD",10046,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
197,"Up Up And Away","Juice WRLD",10039,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
198,"OUT WEST (feat. Young Thug)",JACKBOYS,10000,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
199,RBMK,"Pil C",9986,https://open.spotify.com/track/0L9JouheO8yxX3X8auSxnc
200,Pocity,Kontrafakt,9979,https://open.spotify.com/track/2a7H1rUKE5ZfGx8O1zc0RT
