,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
163,Circles,"Post Malone",22592,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
164,"Stuck with U (with Justin Bieber)","Ariana Grande",22479,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
165,"Verte Ir","DJ Luian",22214,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
166,"Cuerpo en Venta",Noriel,22200,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
167,"Con Calma","Daddy Yankee",22175,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
168,"Shape of You","Ed Sheeran",22174,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
169,Tanto,"Jesse & Joy",22050,https://open.spotify.com/track/0ZqhB08GsFc4xfV07AsXzE
170,"PA' ROMPERLA","Bad Bunny",22042,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
171,Caballero,"Alejandro Fernández",21977,https://open.spotify.com/track/6jrK6Y8d9tvjAjurI4W99u
172,Aventura,Lunay,21854,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
173,"Come & Go (with Marshmello)","Juice WRLD",21761,https://open.spotify.com/track/7y7w4tl4MaRC2UMEj1mPtr
174,"Mala Fama","Danna Paola",21600,https://open.spotify.com/track/2D9itdl85AQVNpTfrxvUGj
175,"El Sarpe",Toledo,21154,https://open.spotify.com/track/1xMKOLMVZ65Vuo5VTfDQJy
176,"Yo x Ti, Tu x Mi",ROSALÍA,21058,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
177,"Party Girl (Remix)",StaySolidRocky,21045,https://open.spotify.com/track/0XkmeG97T4mtYlWRJcrxec
178,"bad guy","Billie Eilish",21008,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
179,"Get You The Moon (feat. Snøw)",Kina,21002,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
180,"Before You Go","Lewis Capaldi",20997,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
181,"Aquí Abajo","Christian Nodal",20985,https://open.spotify.com/track/4FmVjrmM6DsBQMsGdc9PDa
182,Porno,"Rich Music LTD",20948,https://open.spotify.com/track/34ZngZgo8xicbt1EE8Ob8Z
183,"BAD CON NICKY","Bad Bunny",20937,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI
184,"Amor Tóxico","Christian Nodal",20912,https://open.spotify.com/track/5LPlvbxA6bJQHvUW12Mr22
185,"Ya Me Enteré",Reik,20880,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja
186,"Life's A Mess (feat. Halsey)","Juice WRLD",20868,https://open.spotify.com/track/4h5N4KyWZMtpeH9vhXSXjd
187,Gris,"J Balvin",20862,https://open.spotify.com/track/1syf62zw48zu4FrPwMtDHk
188,"A Mí","Rels B",20766,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
189,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",20656,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
190,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",20271,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
191,Bichiyal,"Bad Bunny",20215,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
192,"La Playa - Remix","Myke Towers",20095,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7
193,"Sweet Child O' Mine","Guns N' Roses",20060,https://open.spotify.com/track/7o2CTH4ctstm8TNelqjb51
194,"La player (Bandolera)","Zion & Lennox",20032,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
195,"If the World Was Ending - feat. Julia Michaels","JP Saxe",19943,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
196,"The Scientist",Coldplay,19818,https://open.spotify.com/track/75JFxkI2RXiU7L9VXzMkle
197,"lovely (with Khalid)","Billie Eilish",19790,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
198,"La Mujer Perfecta",KURT,19776,https://open.spotify.com/track/5XR1WyZ0uOSHRNhP85QxT4
199,Probablemente,"Christian Nodal",19746,https://open.spotify.com/track/4prmUBle7TtAeeUgCnsc3Z
200,"Play Date","Melanie Martinez",19746,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
