,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
118,Robbery,"Juice WRLD",4206,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
119,"Creature (feat. Swae Lee)","Pop Smoke",4176,https://open.spotify.com/track/3eV2WT9YhfzkxbufnBF8wK
120,"Up Up And Away","Juice WRLD",4124,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
121,"you broke me first","Tate McRae",4115,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
122,"Go Crazy","Chris Brown",4092,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
123,"Get Back","Pop Smoke",4064,https://open.spotify.com/track/3DWjFSDEQ9IWz1mj449fB7
124,"We Paid (feat. 42 Dugg)","Lil Baby",4014,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
125,Emotions,Ufo361,4012,https://open.spotify.com/track/6lU4BQWZomCWRfKSowfezE
126,"everything i wanted","Billie Eilish",4004,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
127,"Emotions 2.0",Ufo361,4000,https://open.spotify.com/track/3yZCjDTxzZxx1kll1sRjGc
128,Unbekannt,Bozza,3958,https://open.spotify.com/track/0iqichhGnbEy9w6p4sytpW
129,"GO (feat. Juice WRLD)","The Kid LAROI",3958,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
130,"lovely (with Khalid)","Billie Eilish",3941,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
131,"Adore You","Harry Styles",3920,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
132,"Don't Rush (feat. Headie One)","Young T & Bugsey",3899,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
133,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)","Ty Dolla $ign",3840,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO
134,"Ne reviens pas",Gradur,3839,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
135,"DOLLAZ ON MY HEAD (feat. Young Thug)",Gunna,3812,https://open.spotify.com/track/3nS9a01VvXHQriLqJYwRqG
136,"If the World Was Ending - feat. Julia Michaels","JP Saxe",3779,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
