,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
97,"Say So","Doja Cat",17146,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
98,"Adore You","Harry Styles",17090,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
99,Girl,"Myke Towers",17089,https://open.spotify.com/track/43NqTeL8pgBxKHPMiJKUP5
100,Falling,"Trevor Daniel",16954,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
101,"Loco - Remix",Farruko,16860,https://open.spotify.com/track/6nGM44ZP7vSo0istUW2MOq
102,"BAD CON NICKY","Bad Bunny",16734,https://open.spotify.com/track/5bmSver2b3ZXyuyLKtgnFI
103,Circles,"Post Malone",16501,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
104,Señorita,"Shawn Mendes",16423,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
105,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",16356,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
106,"QUE PRETENDES","J Balvin",16246,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
107,PAM,"Justin Quiles",16100,https://open.spotify.com/track/0eeKDrQxjqNl5bX5VCHDcn
108,"Otro Trago",Sech,16002,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
109,"Los Consejos",Greeicy,15886,https://open.spotify.com/track/17A6MT3U1YKYsYpn3tOEpA
110,Medusa,"Jhay Cortez",15854,https://open.spotify.com/track/3qM0vBxIe4VUbK0Z0smuVP
111,"El Mismo Aire",Camilo,15706,https://open.spotify.com/track/3a29UVSEIj6x3YcfKs2rdi
112,Follow,"KAROL G",15663,https://open.spotify.com/track/2w1rq80FIrbxeJy9WYURxw
113,"La Mitad",Camilo,15605,https://open.spotify.com/track/63Zaf8Rci6eOUPqDQ4fUFx
114,"Rain On Me (with Ariana Grande)","Lady Gaga",15559,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
115,"Como Llora",Juanfran,15555,https://open.spotify.com/track/52zq2a71SGs3f1vJuv59ui
116,Muévelo,"Nicky Jam",15401,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
117,"La Playa - Remix","Myke Towers",15383,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7
118,Mejor,Dalex,15361,https://open.spotify.com/track/6C1jKbkCUgFws7M0M4oGCB
119,"Qué Maldición","Banda MS de Sergio Lizárraga",15268,https://open.spotify.com/track/2RxC2peY3FtrurYmbbmanr
120,"Me Rehúso","Danny Ocean",15236,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
121,"SICKO MODE","Travis Scott",15218,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
122,"Savage Love (Laxed - Siren Beat)","Jawsh 685",15089,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
123,Narcos,"Anuel AA",15033,https://open.spotify.com/track/7mcdgAXmb35dakBnfDIv3q
124,Confía,Sech,14899,https://open.spotify.com/track/5kbps8unnGH4raN5WduZuq
125,"Fantasias - Remix","Rauw Alejandro",14897,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
126,"Tal Vez","Paulo Londra",14877,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
127,"A Mí","Rels B",14683,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa
128,"La Boca","Mau y Ricky",14565,https://open.spotify.com/track/0UQwlF2pRkr1lMN6kNNUj3
129,"No Te Vayas",Camilo,14549,https://open.spotify.com/track/1q1sjzJpUYEkTbA9Uz0qrU
130,Cuaderno,Dalex,14521,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
131,goosebumps,"Travis Scott",14387,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
132,"Pero Ya No","Bad Bunny",14383,https://open.spotify.com/track/75pQqzwgCjUOSSy5CpmAjy
133,"ily (i love you baby) (feat. Emilee)","Surf Mesa",14355,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
134,"Cuerpo en Venta",Noriel,14350,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
135,"MÁS DE UNA CITA","Bad Bunny",14209,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL
136,"Que Mas Pues - Remix","Justin Quiles",14019,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
137,"The Box","Roddy Ricch",14011,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
138,"Nena Maldición (feat. Lenny Tavárez)","Paulo Londra",13977,https://open.spotify.com/track/77dMSg2VHi2wwXjXNrmcrZ
139,"La Bebe - Remix","Anuel AA",13948,https://open.spotify.com/track/3DyiAk1BzIF8rq9rimypG4
140,Indeciso,Reik,13942,https://open.spotify.com/track/59s0s39NFWScuHDbHytI14
141,Aventura,Lunay,13870,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
142,"105 F Remix",KEVVO,13848,https://open.spotify.com/track/1aUGxXCz9QimNkKeiJtzZ7
143,Bichiyal,"Bad Bunny",13797,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
144,"La Mejor Versión de Mi - Remix","Natti Natasha",13752,https://open.spotify.com/track/2dy3TKVDEbIeWxeIb8JWqZ
145,"Que Tire Pa Lante","Daddy Yankee",13715,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
146,"Un Año","Sebastian Yatra",13692,https://open.spotify.com/track/2vrpcQNg6itmgVZWsNjWe0
147,"Mala Fama","Danna Paola",13677,https://open.spotify.com/track/2D9itdl85AQVNpTfrxvUGj
148,MAMACITA,"Black Eyed Peas",13675,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
149,Believer,"Imagine Dragons",13675,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
150,"Verte Ir","DJ Luian",13630,https://open.spotify.com/track/4lzxJ4jCuFDXXGkE1LmpKR
151,"La Mujer Perfecta",KURT,13618,https://open.spotify.com/track/5XR1WyZ0uOSHRNhP85QxT4
152,Loco,Beéle,13487,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
153,"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei",13468,https://open.spotify.com/track/5DoLhdU27owX1NMrKLUbUl
154,Destino,Greeicy,13375,https://open.spotify.com/track/041Kcvnw8nOdq8xiRibPTG
155,"Whine Up","Nicky Jam",13348,https://open.spotify.com/track/2pWOMNQJW3g2zmGjP0Vkb0
156,"De Los Besos Que Te Di","Christian Nodal",13330,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
157,Memories,"Maroon 5",13297,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
158,"Una Vez","Bad Bunny",13075,https://open.spotify.com/track/5J7teKIJGtqVypgYI6sqXj
159,"La Bella y la Bestia",Reik,13050,https://open.spotify.com/track/0G0p7mc4wEaQTsUpzEmkEs
160,"No Te Contaron Mal","Christian Nodal",13012,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
161,"Someone You Loved","Lewis Capaldi",12815,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
162,"Adan y Eva","Paulo Londra",12769,https://open.spotify.com/track/132ALUzVLmqYB4UsBj5qD6
163,"Sola (Remix) [feat. Daddy Yankee, Wisin, Farruko, Zion & Lennox]","Anuel AA",12735,https://open.spotify.com/track/5q2JbCNi4FcnglgPfxcV65
164,"Ya Me Enteré",Reik,12692,https://open.spotify.com/track/0lPXFrKyl8HkdQ2E6NmNja
165,4K,"El Alfa",12682,https://open.spotify.com/track/4xI3U4sDj1TPmO9Iz5TkYp
166,"Get You The Moon (feat. Snøw)",Kina,12655,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa
167,"Bajo La Mesa",Morat,12563,https://open.spotify.com/track/7BEPdOI0neT6p7PnLViqmH
168,"Feel Me","Rich Music LTD",12503,https://open.spotify.com/track/6KeweE0BlXx3AtjMKhBLaz
169,Detente,"Mike Bahía",12462,https://open.spotify.com/track/0x1k6gSTSxaLxe0F2IThaX
170,"Que Mal Te Fue","Natti Natasha",12437,https://open.spotify.com/track/2btKz4s1XrMn5VHe7xZJpi
171,"Con Altura",ROSALÍA,12416,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
172,"Lamento Boliviano","Los Enanitos Verdes",12402,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
