,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
77,Keii,"Anuel AA",20114,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
78,"Los Consejos",Greeicy,19676,https://open.spotify.com/track/17A6MT3U1YKYsYpn3tOEpA
79,"La Cama - Remix",Lunay,19494,https://open.spotify.com/track/2tGENA8xef0wABdHvyXwv9
80,MAMACITA,"Black Eyed Peas",19339,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
81,"death bed (coffee for your head) (feat. beabadoobee)",Powfu,19142,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
82,TBT,"Sebastian Yatra",18965,https://open.spotify.com/track/4s45VgkknMFkdiGoUcjxQU
83,"Roses - Imanbek Remix","SAINt JHN",18656,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
84,"Pa Mí - Remix",Dalex,18517,https://open.spotify.com/track/7g8YaUQABMal0zWe7a2ijz
85,Callaita,"Bad Bunny",18450,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
86,4K,"El Alfa",18206,https://open.spotify.com/track/4xI3U4sDj1TPmO9Iz5TkYp
87,"Ponte Pa' Mi","Rauw Alejandro",18153,https://open.spotify.com/track/10u2iOS0r6plfb9GknD7g4
88,Infeliz,Arcangel,17593,https://open.spotify.com/track/4z6wo6PJG4Fve45OXK6D9m
89,"Fútbol & Rumba (feat. Enrique Iglesias)","Anuel AA",17539,https://open.spotify.com/track/2hDe0Ls5mVqs1XJqv7sbcM
90,"A Tu Merced","Bad Bunny",17381,https://open.spotify.com/track/4r9jkMEnArtWGH2rL2FZl0
91,"La Difícil",Camilo,17370,https://open.spotify.com/track/6fNJm8sYmCBbmkKpKgTReA
92,"Si Se Da - Remix","Myke Towers",17212,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD
93,Bentley,Sech,17156,https://open.spotify.com/track/3RGg9W1OyEiRMwu1Qi45dW
94,"How You Like That",BLACKPINK,16995,https://open.spotify.com/track/3vAn0qZzdyuHamcrpkfiX3
95,"Si Estuviésemos Juntos","Bad Bunny",16970,https://open.spotify.com/track/35wvL50xvKpCHEJPxLOLPI
96,"Savage Love (Laxed - Siren Beat)","Jawsh 685",16893,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
97,"Rain On Me (with Ariana Grande)","Lady Gaga",16679,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
98,"A Correr los Lakers (Remix)","El Alfa",16326,https://open.spotify.com/track/29KkQi7wKF6IdOjwU8infb
99,"The Box","Roddy Ricch",16229,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
100,"Otro Trago - Remix",Sech,16150,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL
101,"SICKO MODE","Travis Scott",15961,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
102,"ily (i love you baby) (feat. Emilee)","Surf Mesa",15927,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
103,"La Bella y la Bestia",Reik,15835,https://open.spotify.com/track/0G0p7mc4wEaQTsUpzEmkEs
104,"Pa' Olvidarme De Ella","Piso 21",15599,https://open.spotify.com/track/1cVlW9WQiGlFdWUXFdFZGh
105,Odiarte,Boza,15304,https://open.spotify.com/track/33yO1PRALqeFtutNk7bh7H
106,goosebumps,"Travis Scott",15184,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
107,"El Mismo Aire",Camilo,15154,https://open.spotify.com/track/3a29UVSEIj6x3YcfKs2rdi
108,"Fantasias - Remix","Rauw Alejandro",15153,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
109,Loco,Beéle,15135,https://open.spotify.com/track/2J9B63FawlTaPdg4eH5X03
110,"Party Girl (Remix)",StaySolidRocky,15047,https://open.spotify.com/track/0XkmeG97T4mtYlWRJcrxec
111,"Me Olvidé",Sech,14801,https://open.spotify.com/track/1mfMlthHXTmgbQd2MtF1tA
112,"Cuerpo en Venta",Noriel,14727,https://open.spotify.com/track/2B94bbI1a4LyBpK1439oP7
113,"Que Mal Te Fue","Natti Natasha",14720,https://open.spotify.com/track/2btKz4s1XrMn5VHe7xZJpi
114,"PA' ROMPERLA","Bad Bunny",14681,https://open.spotify.com/track/5XqCz18k96K8tx6DAYM97i
