,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
73,"Be Kind (with Halsey)",Marshmello,86060,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
74,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",85964,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
75,Savage,"Megan Thee Stallion",84993,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
76,ROXANNE,"Arizona Zervas",84791,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
77,Tigers,"Bilal Wahib",84764,https://open.spotify.com/track/7jnaow1bGpKO2VkgtYE8Vv
78,"Alone, Pt. II","Alan Walker",83125,https://open.spotify.com/track/0bMbDctzMmTyK2j74j3nF3
79,"In My Bones","Ray Dalton",82493,https://open.spotify.com/track/6yHVyMdC08djbP86mdkP3G
80,"Adore You","Harry Styles",81774,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
81,Alane,"Robin Schulz",81691,https://open.spotify.com/track/2u6Jm2klS4yvAlbSHlxUwI
82,Memories,"Maroon 5",80915,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
83,"Rijk Zijn",Boef,80126,https://open.spotify.com/track/1TJR3NSNGRQqzVrUs0GmyK
84,Meleğim,Soolking,79915,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
85,Omweg,Boef,79410,https://open.spotify.com/track/2jGPbqZdNOrUofj2nfDFDx
86,"Watching You (feat. Tory Lanez)",Boef,79282,https://open.spotify.com/track/3zNwMVpQyijGbU9HibxAZP
87,Goulag,Kaaris,79004,https://open.spotify.com/track/1UvYiDcJVolpUAQWpwrxNw
88,Salt,"Ava Max",78117,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
89,Heartbreaker,"Loïc Nottet",76568,https://open.spotify.com/track/3XORxkPQFd8ZGN7wO5kJbs
90,"Lucid Dreams","Juice WRLD",76353,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
91,"HIGHEST IN THE ROOM","Travis Scott",75302,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
92,Shallow,"Lady Gaga",74885,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
93,Ego,Boef,74642,https://open.spotify.com/track/034EMd06oEtPZ98wsK4p2t
94,"everything i wanted","Billie Eilish",74288,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
95,"I Don't Care (with Justin Bieber)","Ed Sheeran",74226,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
96,"Trampoline (with ZAYN)",SHAED,74192,https://open.spotify.com/track/2ez6qvOTHKeI3ss80NGqnI
97,"SICKO MODE","Travis Scott",72126,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
98,MACINTOSH,Gambi,71443,https://open.spotify.com/track/70yiVJoOUU6cNbdsgL6ADT
99,"Lettre à une femme",Ninho,71443,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
100,Loco,Boef,71084,https://open.spotify.com/track/4UUVub8CRxXlDGqN5PchNn
101,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",70787,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
102,"Life Is Good (feat. Drake)",Future,70013,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
103,Titanic,"Juice WRLD",69716,https://open.spotify.com/track/1QoG0Yqz1onMsdbOibZVke
104,"Got It On Me","Pop Smoke",69428,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
105,"Ne reviens pas",Gradur,68969,https://open.spotify.com/track/4TnFANpjVwVKWzkxNzIyFH
106,Africa,TOTO,68662,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
107,Pookie,"Aya Nakamura",66770,https://open.spotify.com/track/2QpUWi6VSNOt2WyH5FIeLD
108,"Piece Of Your Heart",MEDUZA,66579,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
109,"Don't Call Me Up",Mabel,66451,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
110,Robbery,"Juice WRLD",66311,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
111,Langzaam,Kevin,66093,https://open.spotify.com/track/3DxqDQJ6EIHF4bjxsvLvOb
112,"Zo Ver Weg - Uit Liefde Voor Muziek",Regi,65006,https://open.spotify.com/track/22FsWs885OG0xIwTbEiAtw
113,JAUNÉ,Booba,64886,https://open.spotify.com/track/4fW3EMRzAfj8aNMsF3zMwt
114,Underdog,"Alicia Keys",64727,https://open.spotify.com/track/3FGiFUJRRp5RGikVrs6kig
115,"Bad Energy","Juice WRLD",64454,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO
116,"Vlieg Ik Alleen?",Boef,64193,https://open.spotify.com/track/4cImSM5w7WFXT2N3P3BVmB
117,"Jerusalema (feat. Nomcebo Zikode)","Master KG",63987,https://open.spotify.com/track/2MlOUXmcofMackX3bxfSwi
118,"Blood On My Jeans","Juice WRLD",63916,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
119,"Verdien & Verdwijn",Boef,63683,https://open.spotify.com/track/0hGTTEeVjZW3RGIAyTFig3
120,Control,"Zoe Wees",63312,https://open.spotify.com/track/50Td3qilgs8BLtv8mHyT1t
121,"RITMO (Bad Boys For Life)","Black Eyed Peas",62493,https://open.spotify.com/track/4NCsrTzgVfsDo8nWyP8PPc
122,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",61697,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
123,"lovely (with Khalid)","Billie Eilish",61208,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
124,Circles,"Post Malone",60971,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
125,"Geen Zin Soms",Boef,60009,https://open.spotify.com/track/07sALmC4OPiMOOqTbouauL
126,Smoorverliefd,Snelle,59941,https://open.spotify.com/track/2ryMKWtH2SEQY8fTAclFYb
127,"Higher Love",Kygo,59510,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
128,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",59385,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
129,"Turn Me On (feat. Vula)",Riton,59362,https://open.spotify.com/track/0qaWEvPkts34WF68r8Dzx9
