,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
144,"I Want It","Juice WRLD",53381,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
145,goosebumps,"Travis Scott",53320,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
146,"Adore You","Harry Styles",53260,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
147,Rikollinen,"Vilma Alina",53101,https://open.spotify.com/track/4wlwmhjih4nAig5Qqc5baE
148,"Screw Juice","Juice WRLD",53099,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
149,"Vuosien päästä (feat. Etta)",STEREO,52896,https://open.spotify.com/track/2cjnPwInpT6YadR2Gz0s6g
150,"Onnellinen loppu","Kaija Koo",52825,https://open.spotify.com/track/6qRo9iqxJvDY5d9hCfJIyE
151,Nössö,"Petri Nygård",52764,https://open.spotify.com/track/63KF8ookxF0iyl1ljeL3PG
152,"Up Up And Away","Juice WRLD",52732,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
153,"bad guy","Billie Eilish",52415,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
154,"everything i wanted","Billie Eilish",51711,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
155,Jeesei,Gettomasa,51639,https://open.spotify.com/track/6Rs9Zhrvu1jHTvBm4MypAx
156,"Ride It",Regard,51397,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
157,"In Your Eyes (feat. Alida)","Robin Schulz",51379,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
158,"Man Of The Year","Juice WRLD",51328,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
159,Smile,"Katy Perry",49966,https://open.spotify.com/track/3DXdjHnePKnh6oXw2ZgGSl
160,"you broke me first","Tate McRae",49631,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
161,"Stuck with U (with Justin Bieber)","Ariana Grande",49524,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
162,"Ennen Ku Mä Delaan",Spekti,49060,https://open.spotify.com/track/2ywLS7kiv8uphjK3w8JrWk
