,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
77,goosebumps,"Travis Scott",71137,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
78,"Know Your Worth",Khalid,70445,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
79,"Lucid Dreams","Juice WRLD",69246,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
80,"everything i wanted","Billie Eilish",67675,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
81,"Something Special","Pop Smoke",67349,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
82,"HIGHEST IN THE ROOM","Travis Scott",67309,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
83,"Pump It Up",Endor,67200,https://open.spotify.com/track/0GiwV6v3AgJfdu59tj719Y
84,Falling,"Trevor Daniel",67005,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
85,Bruises,"Lewis Capaldi",66933,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
86,"Godzilla (feat. Juice WRLD)",Eminem,65347,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
87,"bad guy","Billie Eilish",64978,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
88,"Life Is Good (feat. Drake)",Future,63734,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
89,July,"Noah Cyrus",63599,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
90,"Ballin' (with Roddy Ricch)",Mustard,62650,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
91,Señorita,"Shawn Mendes",62207,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
92,Robbery,"Juice WRLD",61847,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
93,"Never Enough",SIX60,61790,https://open.spotify.com/track/0irgkspMpvzCCg9LSevt9i
94,"SICKO MODE","Travis Scott",61493,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
95,"Stunnin' (feat. Harm Franklin)","Curtis Waters",61222,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
96,"Don’t Forget Your Roots",SIX60,60955,https://open.spotify.com/track/5mUiad5pDU1wFvIbtKgJKB
97,Raining,SIX60,60547,https://open.spotify.com/track/2FUFFJNRIr0XnWWlL3zfYb
98,"Got It On Me","Pop Smoke",58862,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
99,"In Your Eyes","The Weeknd",58860,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
100,"I Don't Care (with Justin Bieber)","Ed Sheeran",58844,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
101,"No Guidance (feat. Drake)","Chris Brown",58426,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
102,"...And To Those I Love, Thanks For Sticking Around",$uicideBoy$,58152,https://open.spotify.com/track/41LhQUkElADQ5YUbpYv2D0
103,"Go Your Own Way - 2004 Remaster","Fleetwood Mac",58003,https://open.spotify.com/track/07GvNcU1WdyZJq3XxP0kZa
104,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)","Ty Dolla $ign",57909,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO
105,Soaked,BENEE,57881,https://open.spotify.com/track/4zIiarkbaDt2cm6sukb1Xt
106,"Lose Somebody",Kygo,57851,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
107,"hot girl bummer",blackbear,57582,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
108,"Jocelyn Flores",XXXTENTACION,57144,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
109,"Beautiful People (feat. Khalid)","Ed Sheeran",56854,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
110,"Say You Won't Let Go","James Arthur",56732,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
111,"Boss Bitch","Doja Cat",56046,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
112,"Mr. Brightside","The Killers",56010,https://open.spotify.com/track/7d8GetOsjbxYnlo6Y9e5Kw
113,"Wash Us In The Blood","Kanye West",55810,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
114,Vibes,SIX60,55510,https://open.spotify.com/track/5EKITWJXROxWdc0bcRrMLy
115,SUGAR,BROCKHAMPTON,54755,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
116,"You should be sad",Halsey,54644,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
117,"Anxiety - Intro","Juice WRLD",54373,https://open.spotify.com/track/0YevRlTDW9tyIwViCyke8Q
118,"High Fashion (feat. Mustard)","Roddy Ricch",54047,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
119,"Rover (Remix) [feat. Hooligan Hefs, Youngn Lipz and Hooks]",S1mba,53522,https://open.spotify.com/track/052Yyc2Jglj64e5CMbqdF4
120,"3 Nights","Dominic Fike",53172,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
121,Grateful,Blueboy,53096,https://open.spotify.com/track/0hEcycOJb4hjUPLKQEx44E
122,"lovely (with Khalid)","Billie Eilish",52492,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
123,Africa,TOTO,52468,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
124,Rain,Aitch,52280,https://open.spotify.com/track/7h2ozcUpSL7ulXjRPPQcDy
125,"What A Man Gotta Do","Jonas Brothers",51566,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
126,"Don't Stop Believin'",Journey,51500,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
127,"Rocket Man (I Think It's Going To Be A Long, Long Time)","Elton John",51159,https://open.spotify.com/track/3gdewACMIVMEWVbyb8O9sY
128,"10,000 Hours (with Justin Bieber)","Dan + Shay",50662,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
129,"Be Alright","Dean Lewis",50144,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
130,Youngblood,"5 Seconds of Summer",49782,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
131,"Like That (feat. Gucci Mane)","Doja Cat",49499,https://open.spotify.com/track/4EivmOT13NMpNSfTKn9p4s
132,"No Role Modelz","J. Cole",49329,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
133,"Dancing On My Own","Calum Scott",49328,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
134,Savage,"Megan Thee Stallion",49231,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
135,"IDK You Yet","Alexander 23",49173,https://open.spotify.com/track/47EWMOElkkbMp5m9SBkx7d
136,"Get Back","Pop Smoke",49127,https://open.spotify.com/track/3DWjFSDEQ9IWz1mj449fB7
137,"The Adventures of Moon Man & Slim Shady (with Eminem)","Kid Cudi",49102,https://open.spotify.com/track/38iBrrbbXyWaSPkmuDNgjZ
138,Shotgun,"George Ezra",49067,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
139,"Never Seen the Rain","Tones And I",48874,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
140,Physical,"Dua Lipa",48424,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
141,"Hotel California - 2013 Remaster",Eagles,48061,https://open.spotify.com/track/40riOy7x9W7GXjyGp4pjAv
142,"when the party's over","Billie Eilish",47892,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
143,Perfect,"Ed Sheeran",47467,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
144,"Lose Control",MEDUZA,47185,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
145,Skechers,DripReport,47139,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
146,"TKN (feat. Travis Scott)",ROSALÍA,47123,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
147,"Sunday Morning","Mitch James",47007,https://open.spotify.com/track/1Asq6gE9O44i5krkhqa7Ls
148,"Bohemian Rhapsody - 2011 Mix",Queen,46957,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
149,"Brown Eyed Girl","Van Morrison",46699,https://open.spotify.com/track/3yrSvpt2l1xhsV9Em88Pul
150,"I Fall Apart","Post Malone",46485,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
151,Riptide,"Vance Joy",46437,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
152,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",46434,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
153,"All Girls Are The Same","Juice WRLD",46264,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1
154,"Eastside (with Halsey & Khalid)","benny blanco",46233,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
155,"Be Like That - feat. Swae Lee & Khalid","Kane Brown",45995,https://open.spotify.com/track/5f1joOtoMeyppIcJGZQvqJ
156,"To Die For","Sam Smith",45872,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
157,"Kings & Queens","Ava Max",45840,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
158,"The Chain - 2004 Remaster","Fleetwood Mac",45356,https://open.spotify.com/track/5e9TFTbltYBg2xThimr0rU
159,"rockstar (feat. 21 Savage)","Post Malone",45263,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
