,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
86,ON,BTS,72234,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
87,"no song without you",HONNE,71286,https://open.spotify.com/track/1lNHWPDvKEbamKezpLq7HW
88,"Make You Mine",PUBLIC,70929,https://open.spotify.com/track/5iFwAOB2TFkPJk8sMlxP8g
89,"Breaking Me",Topic,70495,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
90,"As If It's Your Last",BLACKPINK,70328,https://open.spotify.com/track/1Zyd6zQnC6XIIzmg3hP7Ot
91,"Lose Somebody",Kygo,68411,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
92,"You Are The Reason","Calum Scott",68324,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
93,"Let Me Down Slowly","Alec Benjamin",67760,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
94,2002,Anne-Marie,67627,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
95,"What Am I","Why Don't We",67353,https://open.spotify.com/track/0TMGV2zMZXOILVtQLtkI3G
96,"Running On My Mind","Ali Gatie",66891,https://open.spotify.com/track/0xEW9gPv5wNuS84pXGG3lc
97,"i'm so tired...",Lauv,66390,https://open.spotify.com/track/4vjpLMyL3ZO6aphdYr8XYw
98,"Left & Right",SEVENTEEN,66380,https://open.spotify.com/track/66orj0qtDgnU6DlmllAxbq
99,"Yang Benar","Floor 88",66279,https://open.spotify.com/track/0cJWT4FhTdpgambzK2lsLK
100,"I Don't Care (with Justin Bieber)","Ed Sheeran",65785,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
101,"Lose You To Love Me","Selena Gomez",65264,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
102,Shallow,"Lady Gaga",65144,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
103,"bad guy","Billie Eilish",64349,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
104,"DDU-DU DDU-DU",BLACKPINK,64320,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
