,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
99,"11 PM",Maluma,803083,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d
100,"La Bella y la Bestia",Reik,799091,https://open.spotify.com/track/0G0p7mc4wEaQTsUpzEmkEs
101,"Me Dediqué a Perderte","Alejandro Fernández",796028,https://open.spotify.com/track/4NUt1fcnO9aQAELBgXq3Kr
102,"Quiéreme Mientras Se Pueda","Manuel Turizo",791873,https://open.spotify.com/track/34LI7rwi9H8w2S5KTHnv1M
103,"El Roto - En Vivo","Grupo Firme",786433,https://open.spotify.com/track/21bfgzz92T3L96IsFn8Kvy
104,Caballero,"Alejandro Fernández",786425,https://open.spotify.com/track/6jrK6Y8d9tvjAjurI4W99u
105,"La Incondicional","Luis Miguel",779701,https://open.spotify.com/track/6F9yAYUaNbUhdlQyt5uZ3b
106,"Fantasias - Remix","Rauw Alejandro",775772,https://open.spotify.com/track/0A37XY67wSdGqkGjtfW6aV
107,"Cada Vez Te Extraño Más","Grupo Firme",772857,https://open.spotify.com/track/70w1mwTod6NgCNV6e7ZlIQ
108,Prometiste,"Pepe Aguilar",772196,https://open.spotify.com/track/2UypFzxfaYgMUnQX2k4qtj
109,"La Jeepeta","Nio Garcia",771458,https://open.spotify.com/track/4RaWbMItxVbuUExNkFsITP
110,"Ya Me Enteré","Chayín Rubio",752205,https://open.spotify.com/track/4ggabbjjuHrG06SsYnqvEs
111,"El Envidioso","Los Dos Carnales",747672,https://open.spotify.com/track/53PoPAD389bBE4ePYuT95g
112,"Soltera - Remix",Lunay,746058,https://open.spotify.com/track/4t9a07PAghtQMRAIP9FQ7Z
113,"Me Rehúso","Danny Ocean",744169,https://open.spotify.com/track/6ifUES3keWjwXgae8pXI3o
114,"Adicto (with Anuel AA & Ozuna)",Tainy,733464,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq
115,"Te Vi","Piso 21",733205,https://open.spotify.com/track/059bcIhyc2SBwm6sw2AZzd
116,"La Forma en Que Me Miras","Super Yei",730726,https://open.spotify.com/track/57Ba26w9eoXx8BBUNgRNLV
117,Señorita,"Shawn Mendes",730075,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
118,Reggaetonera,"Anuel AA",727643,https://open.spotify.com/track/6yVkakCN460KOVol9ZazjH
119,"Tal Vez","Paulo Londra",716297,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
120,"In Your Eyes","The Weeknd",714657,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
121,"Con Altura",ROSALÍA,709810,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM
122,"Toosie Slide",Drake,701833,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
123,"QUE PRETENDES","J Balvin",699271,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt
124,"Simplemente Gracias","Calibre 50",694069,https://open.spotify.com/track/3K6noLeoPTQJ5jUErC8jT5
125,"Otro Trago",Sech,691443,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
126,Desconocidos,"Mau y Ricky",684317,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h
