,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
123,Memories,"Maroon 5",6637,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
124,"Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album","Lennon Stella",6598,https://open.spotify.com/track/49dFIRQCQxPWgoH0m38XQ5
125,Stadionai,"Jessica Shy",6562,https://open.spotify.com/track/01PO1K9wYFEUXaULikM3IH
126,"žmones nesupras","OG Version",6540,https://open.spotify.com/track/0YJ597JeILdSe1SbFEEMJJ
127,"lovely (with Khalid)","Billie Eilish",6470,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
128,"Bad Energy","Juice WRLD",6445,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO
129,"Wait a Minute!",WILLOW,6427,https://open.spotify.com/track/0y60itmpH0aPKsFiGxmtnh
130,"The Adventures of Moon Man & Slim Shady (with Eminem)","Kid Cudi",6413,https://open.spotify.com/track/38iBrrbbXyWaSPkmuDNgjZ
131,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)",Ofenbach,6393,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG
132,Paranoja,2Kvėpavimas,6366,https://open.spotify.com/track/4TdQa4FR8DBrI4yvDOnGMb
133,Mariposa,"Peach Tree Rascals",6365,https://open.spotify.com/track/4ja2gzrNh9VNigzoXfmbwD
134,Salt,"Ava Max",6356,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
135,"Ieškau - Remix","8 Kambarys",6289,https://open.spotify.com/track/4IqUG5Xs7IVlmGtpbN1vya
136,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",6262,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
137,"3 Nights","Dominic Fike",6255,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
138,Milijonai,"Vaidas Baumila",6255,https://open.spotify.com/track/1CEJKjqJ3kAijzwN74b1J1
139,"Ežero Dugne","Vidas Bareikis",6240,https://open.spotify.com/track/3sleIomVda571znPz9cTB2
140,"Cooler Than Me","Lucky Luke",6198,https://open.spotify.com/track/525GY0mXYnxajolwgS8Eaz
141,"The Less I Know The Better","Tame Impala",6179,https://open.spotify.com/track/6K4t31amVTZDgR3sKmwUJJ
142,"Rover (feat. DTG)",S1mba,6118,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
143,"TROLLZ (with Nicki Minaj)",6ix9ine,6107,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
144,"Leidžiu Tau Viską",2Kvėpavimas,6104,https://open.spotify.com/track/3puoqNSxCgjz47Xuf5arK9
145,"Beverly Hills",Zivert,6097,https://open.spotify.com/track/0EwolAxaweC2ptBlzDHYo5
146,"In My Mind",Dynoro,6089,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
147,"Wildest Dreams",Jovani,6075,https://open.spotify.com/track/38j1M6B8qMXTGdROdJJPPk
148,"Deep End",AREZRA,6010,https://open.spotify.com/track/5F9Af8IkIrfayGZtxskdgn
149,Crazy,Jovani,6000,https://open.spotify.com/track/6IjIzUecmuhWUj2PkMPjC8
150,"Clandestina (feat. Emma Peters)",FILV,5993,https://open.spotify.com/track/5x5jtuR4qWJzC6cDTgysez
151,"feel something","Bea Miller",5964,https://open.spotify.com/track/7JDWhC422Gtk1Bq0mL3OTC
152,Goodbye,AREZRA,5916,https://open.spotify.com/track/0DER9yTjSG3UYfpSvVS3WL
153,"Fighting Demons","Juice WRLD",5914,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
154,"Tada Kada","Saulės Kliošas",5906,https://open.spotify.com/track/7iGrUyvALgI2WbHse2Evi6
155,"Man Of The Year","Juice WRLD",5860,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
156,Mėnuli,Velvet,5851,https://open.spotify.com/track/1uJWuf0eopQvUbzyaHv6RT
157,"Manęs Daugiau","Free Finga",5849,https://open.spotify.com/track/7IlV5ttFjkn8HnUlQJgqQs
158,Falling,"Harry Styles",5841,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
159,Ransom,"Lil Tecca",5840,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO
160,"when the party's over","Billie Eilish",5839,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
161,"Rags2Riches (feat. ATR Son Son)","Rod Wave",5831,https://open.spotify.com/track/1ENdcyhqdylaLsPVgB83qq
162,"Sweater Weather","The Neighbourhood",5824,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
163,Ieva,"Free Finga",5774,https://open.spotify.com/track/2rYbTiqoxpIYRm4lYiizzb
164,Riptide,"Vance Joy",5765,https://open.spotify.com/track/7yq4Qj7cqayVTp3FF9CWbm
165,"I Don't Care (with Justin Bieber)","Ed Sheeran",5759,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
166,"We Paid (feat. 42 Dugg)","Lil Baby",5739,https://open.spotify.com/track/6gxKUmycQX7uyMwJcweFjp
167,"OUT WEST (feat. Young Thug)",JACKBOYS,5729,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
168,"Screw Juice","Juice WRLD",5727,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
169,Ozys,"7th Block",5705,https://open.spotify.com/track/21gYKbpGw4cC3oINu670rs
170,"If the World Was Ending - feat. Julia Michaels","JP Saxe",5700,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
171,"Love Tonight - Edit",Shouse,5690,https://open.spotify.com/track/6OufwUcCqo81guU2jAlDVP
172,"Let's Fall in Love for the Night",FINNEAS,5638,https://open.spotify.com/track/7kQkmyoHCEqwe7QwDbkSXM
173,Shallow,"Lady Gaga",5625,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
174,"Dancing With A Stranger (with Normani)","Sam Smith",5607,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
175,"In Your Eyes (feat. Alida)","Robin Schulz",5604,https://open.spotify.com/track/61ZM92T2zaXIVsqncThQzC
176,"Nesibaigianti Vasara","8 Kambarys",5591,https://open.spotify.com/track/7c4b0TAON0BJYPqogMhT7J
177,"Opa Ikrito","OG Version",5588,https://open.spotify.com/track/5jEFB38YMfAfnIzfe6YS6d
178,Takeaway,"The Chainsmokers",5573,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
179,"Up Up And Away","Juice WRLD",5552,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
