,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
139,Falling,"Harry Styles",48168,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
140,I.F.L.Y.,Bazzi,48006,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD
141,Photograph,"Ed Sheeran",47905,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
142,"LATHI (ꦭꦛꦶ)","Weird Genius",47805,https://open.spotify.com/track/7ksK7gpPDFdY4JLHr1hKfY
143,"Too Good At Goodbyes","Sam Smith",47724,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
144,"The Box","Roddy Ricch",47696,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
145,不為誰而作的歌,"JJ Lin",47319,https://open.spotify.com/track/0VqSdtXseb9khdZrnYVyM1
146,"Call You Mine","The Chainsmokers",46873,https://open.spotify.com/track/2oejEp50ZzPuQTQ6v54Evp
147,Moonlight,"Festi Baal",45980,https://open.spotify.com/track/6SRNyANkaYmQ0wSuqVHEvw
148,Takeaway,"The Chainsmokers",45923,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
149,不該,"Jay Chou",45832,https://open.spotify.com/track/7LyCtbxher5m97MImn5M3l
150,句號,G.E.M.,45823,https://open.spotify.com/track/66YKSygcUZHHqHJZcWslI3
151,來自天堂的魔鬼,G.E.M.,45716,https://open.spotify.com/track/0g2XnkKghVN22yze1gTJzl
152,过客,阿涵,45633,https://open.spotify.com/track/4kRD1QrswfXkNOuTXyBLJV
153,"How Do You Sleep?","Sam Smith",45377,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
154,"DDU-DU DDU-DU",BLACKPINK,45118,https://open.spotify.com/track/2aI2k39nfa3KFsa4JclQzw
155,more,keshi,45114,https://open.spotify.com/track/0D2bQ8QLRSLeyuvEhSuaDD
156,安靜,"Jay Chou",45056,https://open.spotify.com/track/4FOydQ5IdqmdeBgG9vFbPg
157,你要的全拿走,"Tiger Hu",45006,https://open.spotify.com/track/37BXaP8wCJrH0M3AdtSNyk
158,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",44972,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
159,"Secret Story of the Swan",IZ*ONE,44718,https://open.spotify.com/track/3FARQP8fA49bSsTWjNyWmY
160,"Dancing With A Stranger (with Normani)","Sam Smith",44668,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki
161,"Lose You To Love Me","Selena Gomez",44638,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
162,"hot girl bummer",blackbear,44608,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
163,ON,BTS,44578,https://open.spotify.com/track/2QyuXBcV1LJ2rq01KhreMF
164,我很快樂,"Eric Chou",44527,https://open.spotify.com/track/0ztR7sCDXwCU5I8QJKemSU
165,"you were good to me (bonus track)","Jeremy Zucker",44331,https://open.spotify.com/track/0JnSoyZMTYZLWFVdVT1JFZ
