,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
72,"Dvel ég í draumahöll","Hafdís Huld",10317,https://open.spotify.com/track/44APbTIWsNtA4lJivNJSQ6
73,Shallow,"Lady Gaga",10159,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
74,"bad guy","Billie Eilish",10137,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
75,Afgan,"Bubbi Morthens",10076,https://open.spotify.com/track/3T7Dil6DmABypEgSrKrLnv
76,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",10016,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
77,"Leiðin okkar allra",Hjálmar,9849,https://open.spotify.com/track/1jDT7cfhm2rs3ZtpkWZwGy
78,"ily (i love you baby) (feat. Emilee)","Surf Mesa",9793,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
79,Element,"Pop Smoke",9792,https://open.spotify.com/track/57BGVV6wcyhbn3hsjlqEZB
80,"What You Know Bout Love","Pop Smoke",9777,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
81,Sódóma,"Sálin hans Jóns míns",9777,https://open.spotify.com/track/2iMBF1Wpy0sreHVLaTVPfQ
82,"Say So","Doja Cat",9716,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
83,"Can't Die","Juice WRLD",9640,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
84,"Man Of The Year","Juice WRLD",9614,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
85,"Before You Go","Lewis Capaldi",9605,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
86,On,JóiPé,9584,https://open.spotify.com/track/0KNcGSHQ8qqy5RBeEGJh1z
87,goosebumps,"Travis Scott",9572,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
88,"Yea Yea","Pop Smoke",9330,https://open.spotify.com/track/0bjgQ24UZGwKikldIyEOgf
89,"The Box","Roddy Ricch",9314,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
90,"Upp Til Hópa","Herra Hnetusmjör",9060,https://open.spotify.com/track/4OSdc34FbsNO5PmjuPDXRS
91,"Það er gott að elska","Bubbi Morthens",8993,https://open.spotify.com/track/3KQYk6xCiUI6yKdxXlYA1C
92,"Djamm Í Kvöld (feat. Steindinn okkar, Ásgeir Orri, Séra Bjössi, SZK, Birgir Hákon, Luigi, Ezekiel Carl, THØR & Bjørn)","Ingi Bauer",8986,https://open.spotify.com/track/19pQZDp5R1jqr4Ih760tM8
93,"Boss Bitch","Doja Cat",8974,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
94,"Song-A-Long / Believe / Ray Of Light / Waterloo / Ne Partez pas Sans Moi / I Gotta Feeling","Cast of Eurovision Song Contest: The Story of Fire Saga",8913,https://open.spotify.com/track/2BImG5CkFgk3Kh0bLR53G6
95,"everything i wanted","Billie Eilish",8899,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
