,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
148,Memories,"Maroon 5",72413,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
149,"Te Mando Flores",Fonseca,71798,https://open.spotify.com/track/2in1gSZtv2lRbcZUmN9aAl
150,Procura,"ChiChi Peralta",71682,https://open.spotify.com/track/2q9udNV9NK0BL3q9p6TLxf
151,Caraluna,Bacilos,71556,https://open.spotify.com/track/7DhYjNLksXZhbRQeheAums
152,"La player (Bandolera)","Zion & Lennox",71512,https://open.spotify.com/track/0VKkyBKCXyR99navhVRqcP
153,"Que Mas Pues - Remix","Justin Quiles",71178,https://open.spotify.com/track/7fODjB7BrQTGqh0hogW6XD
154,"UN PESO","J Balvin",71012,https://open.spotify.com/track/7hynhxDoDpgMIV12JuVtNa
155,"La flaca","Jarabe De Palo",70976,https://open.spotify.com/track/2LsbizbOeNa4x6qsi2jAMb
156,"Shape of You","Ed Sheeran",70815,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
157,"La Lá","Mike Bahía",70227,https://open.spotify.com/track/1MYMEtHi6fmmGiDFLrBiY3
158,"bad guy","Billie Eilish",70017,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
159,"FEEL THE BEAT","Black Eyed Peas",69771,https://open.spotify.com/track/2nfFzgqp18tzFWrUCxFHpo
160,"FRESH KERIAS",Feid,69356,https://open.spotify.com/track/6bfsLxdThst8i1LfkVmLZr
161,Amantes,"Elder Dayán Díaz",69299,https://open.spotify.com/track/0rm6Ey3w4PrWdRac85vXN7
162,"Me Gusta",Shakira,69286,https://open.spotify.com/track/5Xhqh4lwJPtMUTsdBztN1a
163,Porno,"Rich Music LTD",69078,https://open.spotify.com/track/34ZngZgo8xicbt1EE8Ob8Z
164,"Amarte Mas No Pude","Diomedes Diaz",69060,https://open.spotify.com/track/5ETEk6G40TFStO62Pa7Khe
165,Muévelo,"Nicky Jam",69031,https://open.spotify.com/track/4VgYtXCVJ7IbWAZ5ryfvEQ
166,Cartagena,Fonseca,68764,https://open.spotify.com/track/1UGXsiNn0ACf2MXuHXuiJE
167,"Yo x Ti, Tu x Mi",ROSALÍA,68468,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk
168,"Dulce Pecado","Jessi Uribe",68247,https://open.spotify.com/track/1dcPvuDlIyEZSCtYXtZlMm
169,"Que Tire Pa Lante","Daddy Yankee",67969,https://open.spotify.com/track/6RyaV7owmVU6fzEPE17sF1
170,"Se Me Olvidó","Christian Nodal",67012,https://open.spotify.com/track/7paFC3FEu1WtPVP4Do6VZN
171,"Tal Vez","Paulo Londra",67008,https://open.spotify.com/track/5jW3rF4URMdK7tO2xjS5EI
172,Keii,"Anuel AA",66999,https://open.spotify.com/track/5eEQCfq7MXQr6aHLNRUZLs
173,"Déjate Querer","Lalo Ebratt",66952,https://open.spotify.com/track/3mN2DtljBhnrIpc3Nu2pJ8
174,"La Playa - Remix","Myke Towers",66574,https://open.spotify.com/track/70zg99pT51vB4wlMS7e4q7
175,"No Te Contaron Mal","Christian Nodal",66566,https://open.spotify.com/track/7hbk4BaF66O09R1gq0bKwj
176,"Lamento Boliviano","Los Enanitos Verdes",66371,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA
177,"De Los Besos Que Te Di","Christian Nodal",66180,https://open.spotify.com/track/1qfoq1qvZT7VwDVeekCJ97
178,"Qué Pena",Maluma,66129,https://open.spotify.com/track/5099x34vBakWpGkHourFxP
179,"Bajo El Agua","Manuel Medrano",65747,https://open.spotify.com/track/5QSYWruQQ7kBCHScI4xJ9g
180,Amantes,Greeicy,65696,https://open.spotify.com/track/3IyPnNX142pvWx6D5CiimD
181,"Say So","Doja Cat",65592,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
182,Believer,"Imagine Dragons",65086,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
183,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",65029,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
184,"Qué Rico Repetirlo","Andy Rivera",64878,https://open.spotify.com/track/63tc67n05008BFsuVhGgNb
185,"MÁS DE UNA CITA","Bad Bunny",64819,https://open.spotify.com/track/4EJHKSnHENfjOxXWryyNtL
186,"Adore You","Harry Styles",64213,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
187,"Otra vez (feat. J Balvin)","Zion & Lennox",64125,https://open.spotify.com/track/3QwBODjSEzelZyVjxPOHdq
188,Llorarás,"Dimension Latina",63664,https://open.spotify.com/track/2naqSVQHgiaoEpxtkVOhmK
189,Flaca,"Andrés Calamaro",63579,https://open.spotify.com/track/1p7m9H4H8s0Y7SgRm7j3ED
190,"La Pared 360","Lenny Tavárez",63428,https://open.spotify.com/track/2w8SKQCnT2YQK1qCqKl2uW
191,"Every Breath You Take","The Police",63357,https://open.spotify.com/track/1JSTJqkT5qHq8MDJnJbRE1
192,Aventura,Lunay,63223,https://open.spotify.com/track/37zdqI4r1gswIzczSBkRon
193,"Ride It",Regard,63214,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
194,"Colgando en tus manos (con Marta Sánchez)","Carlos Baute",63025,https://open.spotify.com/track/3UI9I3e1g1y5T3SMfdgfGO
195,Cuaderno,Dalex,62908,https://open.spotify.com/track/7anSoGdgtmJTAPZBzcPhO6
196,"Another One Bites The Dust - Remastered 2011",Queen,61757,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7
197,"La Jeepeta","Nio Garcia",61416,https://open.spotify.com/track/4RaWbMItxVbuUExNkFsITP
198,Narcos,"Anuel AA",61313,https://open.spotify.com/track/7mcdgAXmb35dakBnfDIv3q
199,Bichiyal,"Bad Bunny",60969,https://open.spotify.com/track/4j4w4CXm6BSr0s25wAWrrX
200,Jangueo,"Anuel AA",60965,https://open.spotify.com/track/7KKh0ujp8agIiCrkiJhf81
