,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
114,"Contigo Tengo Feeling",GABIFUEGO,99039,https://open.spotify.com/track/5vnR4vEMuYH0kFucYuxIzA
115,"Screw Juice","Juice WRLD",98752,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
116,"Always Remember Us This Way","Lady Gaga",98564,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
117,"HIGHEST IN THE ROOM","Travis Scott",98457,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
118,"Be Alright","Dean Lewis",98305,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
119,Commando,"Julie Bergan",98102,https://open.spotify.com/track/6d0C0lEEb0zIMd46ggs0HE
120,"Say So","Doja Cat",98059,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
121,"I Want It","Juice WRLD",97797,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
122,"Heading Home","Alan Walker",97384,https://open.spotify.com/track/22O2Zdfj3jnJZDSzlDMAJp
123,"Husavik - My Hometown","Will Ferrell",96963,https://open.spotify.com/track/6ofMKJjMpfDEb48JYEAgjX
124,Bedövning,"Victor Leksell",96560,https://open.spotify.com/track/4r3MaUVtwfSPXTsN5xX91i
125,Robbery,"Juice WRLD",96548,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
126,"Can't Die","Juice WRLD",96395,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
127,"Helt Ærlig","Morgan Sulele",95550,https://open.spotify.com/track/00NVYE5PrMpR1gVlC8zPZV
128,Fly,Hkeem,95290,https://open.spotify.com/track/7HMJ00SAHlGdOa7NZDiWC9
129,"WHATS POPPIN","Jack Harlow",95177,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
130,"Raske Briller","Nicolay Ramm",94846,https://open.spotify.com/track/5lwU311GwiiWBhcXrdy1R4
131,"Lucid Dreams","Juice WRLD",94461,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
132,"Den finast eg veit",Hellbillies,94448,https://open.spotify.com/track/3NQDZSM47zCMao3GFkcqaV
133,"Det er fredag","Herman Flesvig",94287,https://open.spotify.com/track/7g35s50bVXtkp6zhihmvcu
134,"Adore You","Harry Styles",93236,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
135,"Man Of The Year","Juice WRLD",92731,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
136,MAMACITA,"Black Eyed Peas",91953,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
137,"Trenger en mann","Staysman & Lazz",91640,https://open.spotify.com/track/3ILRzR8SwJajRjrcySym2F
138,"Hotel Walls","Smith & Thell",91235,https://open.spotify.com/track/7MUUzpdrSa8UUEpyS1dGUq
139,"when the party's over","Billie Eilish",91166,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
